4.9,3.1,0.9965925257845777,0.017845954437141296,4.525275650272943E-4,1.0,0.0,0.0,
6.3,2.3,1.363680632819957E-4,0.35347976703852124,0.6452653299110361,0.0,1.0,0.0,
6.4,3.1,0.0010493395385985723,0.4087879515900516,0.6124515238891695,0.0,0.0,1.0,
4.4,3.0,0.9998404518329354,0.00648160353044522,3.599376798400911E-5,1.0,0.0,0.0,
5.6,3.0,0.016951808896176045,0.5256057578538939,0.3298499055426212,0.0,1.0,0.0,
6.0,3.0,0.002320792534226425,0.48705258993260164,0.5391168924194811,0.0,0.0,1.0,
5.1,3.4,0.9995423283829662,0.005048847724190954,1.1470691218370467E-4,1.0,0.0,0.0,
5.5,2.5,0.0015182851607020156,0.5984031583750986,0.42063484957214514,0.0,1.0,0.0,
6.9,3.1,4.072828382857305E-4,0.31577039355391107,0.6843695904186036,0.0,0.0,1.0,
5.0,3.5,0.9998769986010988,0.00314002951458197,4.4985249505300986E-5,1.0,0.0,0.0,
5.5,2.6,0.002222257327996595,0.5977337631260083,0.4310627953183778,0.0,1.0,0.0,
6.7,3.1,5.711490486360159E-4,0.3503817711131153,0.6552614168250561,0.0,0.0,1.0,
4.5,2.3,0.04961455310572878,0.8324927054408211,0.07909169592245793,1.0,0.0,0.0,
6.1,3.0,0.0016670512869759464,0.4637619708457524,0.564567829006778,0.0,1.0,0.0,
6.9,3.1,4.072828382857305E-4,0.31577039355391107,0.6843695904186036,0.0,0.0,1.0,
4.4,3.2,0.9999489380110977,0.003780500730646836,1.821308071825352E-5,1.0,0.0,0.0,
5.8,2.6,9.640682343032411E-4,0.5094338253488486,0.50078073816466,0.0,1.0,0.0,
5.8,2.7,0.0013151472067149627,0.5137024335489597,0.5090314005575672,0.0,0.0,1.0,
5.0,3.5,0.9998769986010988,0.00314002951458197,4.4985249505300986E-5,1.0,0.0,0.0,
5.0,2.3,0.00354040321468871,0.7644708843717452,0.2526089876468286,0.0,1.0,0.0,
6.8,3.2,6.048498119353206E-4,0.3461447903199564,0.6615040803193788,0.0,0.0,1.0,
5.1,3.8,0.9999516510906368,0.002268448202696453,2.6109553420050997E-5,1.0,0.0,0.0,
5.6,2.7,0.002429061922806369,0.5704680178454361,0.45993177208566166,0.0,1.0,0.0,
6.7,3.3,9.603039818703609E-4,0.37805547623194447,0.6399514014116471,0.0,0.0,1.0,
4.8,3.0,0.9944027933609507,0.026924880938923205,6.154482843079916E-4,1.0,0.0,0.0,
5.7,3.0,0.009102938195595182,0.5318071574470111,0.40376199745887836,0.0,1.0,0.0,
6.7,3.0,4.538140516589324E-4,0.33772222306399524,0.6626251038461319,0.0,0.0,1.0,
5.1,3.8,0.9999516510906368,0.002268448202696453,2.6109553420050997E-5,1.0,0.0,0.0,
5.7,2.9,0.0045854478945989334,0.5469051030276432,0.4581533277104564,0.0,1.0,0.0,
6.3,2.5,2.6502953103240995E-4,0.3715560807241911,0.6199825031708331,0.0,0.0,1.0,
4.6,3.2,0.9998845456005511,0.0043262406554871275,3.463052680733894E-5,1.0,0.0,0.0,
6.2,2.9,9.171977067707974E-4,0.42829026415362825,0.5882239974222814,0.0,1.0,0.0,
6.5,3.0,6.467655991252985E-4,0.3754634761033999,0.6322419768631224,0.0,0.0,1.0,
5.3,3.7,0.9998521313048603,0.002792384013571124,5.6079259359036726E-5,1.0,0.0,0.0,
5.1,2.5,0.006665891422312713,0.7106713675879948,0.294191494054587,0.0,1.0,0.0,
6.2,3.4,0.012707341624544649,0.42891783292550634,0.3974248184125941,0.0,0.0,1.0,
5.0,3.3,0.9993941819259848,0.006319322203838254,1.3464754124776641E-4,1.0,0.0,0.0,
5.7,2.8,0.002684975359597892,0.5469592739129655,0.481947537119427,0.0,1.0,0.0,
5.9,3.0,0.003413559755016506,0.5081726316351958,0.5059617428476876,0.0,0.0,1.0,

